Data file S1. Salamander count data for harvest effect grids. Salamander counts by grid and sampling occasion at harvest effect grids for the most commonly encountered species (data are rarefied.). ,,,,,,,,,,,,,,,,
Unit,Grid,Trt,SlopeAzimuth,SlopeAspect,Year,Season,TrtPeriod,SamplePeriod,Check,Date,Precip,Temp,DWD,REBA,ZIZA,NOSL
6,1601A2,CC,51,NE,2010,Fall,Post,7,2,101013,0,15.6,135.86,0,0,1
6,1601A2,CC,51,NE,2010,Fall,Post,7,3,101022,0,6.9,135.86,7,1,0
6,1601A2,CC,51,NE,2010,Fall,Post,7,4,101104,0,5.8,135.86,12,4,0
6,1601A2,CC,51,NE,2011,Spring,Post,8,1,110303,0,3.6,153.2,9,5,0
6,1601A2,CC,51,NE,2011,Spring,Post,8,2,110322,0.74,18.1,153.2,14,7,1
6,1601A2,CC,51,NE,2011,Spring,Post,8,3,110401,0.05,2.5,153.2,9,9,1
6,1601A2,CC,51,NE,2011,Spring,Post,8,4,110420,2.92,13.9,153.2,2,8,2
6,1601A3,CC_adj ,315,SW,2009,Spring,Post,4,1,90319,0,13.3,43.12,6,3,0
6,1601A3,CC_adj ,315,SW,2009,Spring,Post,4,2,90416,1.19,6.1,43.12,10,9,4
6,1601A3,CC_adj ,315,SW,2009,Spring,Post,4,3,90511,0.66,11.1,43.12,9,4,1
6,1601A3,CC_adj ,315,SW,2009,Fall,Post,5,1,90909,1.7,19.2,43.12,1,0,2
6,1601A3,CC_adj ,315,SW,2009,Fall,Post,5,2,90929,1.07,13.1,43.12,23,1,5
6,1601A3,CC_adj ,315,SW,2009,Fall,Post,5,3,91013,0,10.8,43.12,9,7,0
6,1601A3,CC_adj ,315,SW,2009,Fall,Post,5,4,91028,0,10.3,43.12,3,1,0
6,1601A3,CC_adj ,315,SW,2009,Fall,Post,5,5,91107,0,6.9,43.12,7,5,1
6,1601A3,CC_adj ,315,SW,2010,Spring,Post,6,1,100319,0,7.5,61.66,9,10,0
6,1601A3,CC_adj ,315,SW,2010,Spring,Post,6,2,100404,0,11.7,61.66,8,11,0
6,1601A3,CC_adj ,315,SW,2010,Spring,Post,6,3,100420,0,10.3,61.66,6,5,0
6,1601A3,CC_adj ,315,SW,2010,Spring,Post,6,4,100503,3.96,16.1,61.66,0,1,0
6,1601A3,CC_adj ,315,SW,2010,Fall,Post,7,1,100926,0,16.1,61.66,1,0,0
6,1601A3,CC_adj ,315,SW,2010,Fall,Post,7,2,101013,0,15.6,61.66,0,0,0
6,1601A3,CC_adj ,315,SW,2010,Fall,Post,7,3,101022,0,6.9,61.66,4,0,0
6,1601A3,CC_adj ,315,SW,2010,Fall,Post,7,4,101104,0,5.8,61.66,9,5,0
6,1601A3,CC_adj ,315,SW,2011,Spring,Post,8,1,110303,0,3.6,31.96,3,4,0
6,1601A3,CC_adj ,315,SW,2011,Spring,Post,8,2,110322,0.74,18.1,31.96,2,5,0
6,1601A3,CC_adj ,315,SW,2011,Spring,Post,8,3,110401,0.05,2.5,31.96,7,4,0
6,1601A3,CC_adj ,315,SW,2011,Spring,Post,8,4,110420,2.92,13.9,31.96,3,12,0
6,1602A1,Shwd ,90,NE,2009,Spring,Post,4,1,90319,0,13.3,30.68,3,1,1
6,1602A1,Shwd ,90,NE,2009,Spring,Post,4,2,90414,0.64,8.6,30.68,6,1,3
6,1602A1,Shwd ,90,NE,2009,Spring,Post,4,3,90507,0,13.9,30.68,3,0,1
6,1602A1,Shwd ,90,NE,2009,Fall,Post,5,1,90910,0.79,20.6,30.68,1,0,0
6,1602A1,Shwd ,90,NE,2009,Fall,Post,5,2,90929,1.07,13.1,30.68,16,0,1
6,1602A1,Shwd ,90,NE,2009,Fall,Post,5,3,91013,0,10.8,30.68,13,2,1
6,1602A1,Shwd ,90,NE,2009,Fall,Post,5,4,91028,0,10.3,30.68,5,4,1
6,1602A1,Shwd ,90,NE,2009,Fall,Post,5,5,91107,0,6.9,30.68,13,3,1
6,1602A1,Shwd ,90,NE,2010,Spring,Post,6,1,100317,0.05,8.3,31.62,8,1,1
6,1602A1,Shwd ,90,NE,2010,Spring,Post,6,2,100405,0.28,15.6,31.62,8,3,1
6,1602A1,Shwd ,90,NE,2010,Spring,Post,6,3,100420,0,10.3,31.62,6,1,1
6,1602A1,Shwd ,90,NE,2010,Spring,Post,6,4,100504,2.62,16.1,31.62,0,1,3
6,1602A1,Shwd ,90,NE,2010,Fall,Post,7,1,101001,0,15.8,31.62,0,0,0
6,1602A1,Shwd ,90,NE,2010,Fall,Post,7,2,101013,0,15.6,31.62,0,0,0
6,1602A1,Shwd ,90,NE,2010,Fall,Post,7,3,101022,0,6.9,31.62,6,1,0
6,1602A1,Shwd ,90,NE,2010,Fall,Post,7,4,101104,0,5.8,31.62,7,4,1
6,1602A1,Shwd ,90,NE,2011,Spring,Post,8,1,110303,0,3.6,45.48,6,4,0
6,1602A1,Shwd ,90,NE,2011,Spring,Post,8,2,110323,0.23,17.2,45.48,5,1,0
6,1602A1,Shwd ,90,NE,2011,Spring,Post,8,3,110401,0.05,2.5,45.48,8,2,0
6,1602A1,Shwd ,90,NE,2011,Spring,Post,8,4,110420,2.92,13.9,45.48,5,1,2
6,1602A2,Shwd ,85,NE,2009,Spring,Post,4,1,90319,0,13.3,37.36,6,3,0
6,1602A2,Shwd ,85,NE,2009,Spring,Post,4,2,90414,0.64,8.6,37.36,5,6,0
6,1602A2,Shwd ,85,NE,2009,Spring,Post,4,3,90507,0,13.9,37.36,0,1,0
6,1602A2,Shwd ,85,NE,2009,Fall,Post,5,1,90910,0.79,20.6,37.36,0,0,0
6,1602A2,Shwd ,85,NE,2009,Fall,Post,5,2,90929,1.07,13.1,37.36,17,0,0
6,1602A2,Shwd ,85,NE,2009,Fall,Post,5,3,91013,0,10.8,37.36,14,8,1
6,1602A2,Shwd ,85,NE,2009,Fall,Post,5,4,91028,0,10.3,37.36,5,3,0
6,1602A2,Shwd ,85,NE,2009,Fall,Post,5,5,91107,0,6.9,37.36,8,2,0
6,1602A2,Shwd ,85,NE,2010,Spring,Post,6,1,100317,0.05,8.3,18.64,11,6,0
6,1602A2,Shwd ,85,NE,2010,Spring,Post,6,2,100405,0.28,15.6,18.64,3,7,0
6,1602A2,Shwd ,85,NE,2010,Spring,Post,6,3,100420,0,10.3,18.64,3,3,1
6,1602A2,Shwd ,85,NE,2010,Spring,Post,6,4,100504,2.62,16.1,18.64,0,0,1
6,1602A2,Shwd ,85,NE,2010,Fall,Post,7,1,101001,0,15.8,18.64,0,0,0
6,1602A2,Shwd ,85,NE,2010,Fall,Post,7,2,101013,0,15.6,18.64,0,0,0
6,1602A2,Shwd ,85,NE,2010,Fall,Post,7,3,101022,0,6.9,18.64,14,2,0
6,1602A2,Shwd ,85,NE,2010,Fall,Post,7,4,101104,0,5.8,18.64,13,6,0
6,1602A2,Shwd ,85,NE,2011,Spring,Post,8,1,110303,0,3.6,28.56,3,7,0
6,1602A2,Shwd ,85,NE,2011,Spring,Post,8,2,110323,0.23,17.2,28.56,3,3,0
6,1602A2,Shwd ,85,NE,2011,Spring,Post,8,3,110401,0.05,2.5,28.56,12,7,0
6,1602A2,Shwd ,85,NE,2011,Spring,Post,8,4,110420,2.92,13.9,28.56,3,6,1
6,1602A3,Shwd_adj,360,NE,2009,Spring,Post,4,1,90319,0,13.3,25.92,0,1,0
6,1602A3,Shwd_adj,360,NE,2009,Spring,Post,4,2,90414,0.64,8.6,25.92,3,9,0
6,1602A3,Shwd_adj,360,NE,2009,Spring,Post,4,3,90507,0,13.9,25.92,0,6,0
6,1602A3,Shwd_adj,360,NE,2009,Fall,Post,5,1,90910,0.79,20.6,25.92,0,0,0
6,1602A3,Shwd_adj,360,NE,2009,Fall,Post,5,2,90929,1.07,13.1,25.92,14,8,1
6,1602A3,Shwd_adj,360,NE,2009,Fall,Post,5,3,91013,0,10.8,25.92,11,18,0
6,1602A3,Shwd_adj,360,NE,2009,Fall,Post,5,4,91028,0,10.3,25.92,4,2,0
6,1602A3,Shwd_adj,360,NE,2009,Fall,Post,5,5,91107,0,0.3,25.92,5,15,0
6,1602A3,Shwd_adj,360,NE,2010,Spring,Post,6,1,100317,0.05,8.3,42.48,0,6,0
6,1602A3,Shwd_adj,360,NE,2010,Spring,Post,6,2,100405,0.28,15.6,42.48,2,17,0
6,1602A3,Shwd_adj,360,NE,2010,Spring,Post,6,3,100420,0,10.3,42.48,6,26,0
6,1602A3,Shwd_adj,360,NE,2010,Spring,Post,6,4,100504,2.62,16.1,42.48,0,4,0
6,1602A3,Shwd_adj,360,NE,2010,Fall,Post,7,1,101001,0,15.8,42.48,0,0,0
6,1602A3,Shwd_adj,360,NE,2010,Fall,Post,7,2,101013,0,15.6,42.48,1,0,0
6,1602A3,Shwd_adj,360,NE,2010,Fall,Post,7,3,101022,0,6.9,42.48,9,12,0
6,1602A3,Shwd_adj,360,NE,2010,Fall,Post,7,4,101104,0,5.8,42.48,4,16,1
6,1602A3,Shwd_adj,360,NE,2011,Spring,Post,8,1,110303,0,3.6,36.7,1,1,0
6,1602A3,Shwd_adj,360,NE,2011,Spring,Post,8,2,110323,0.23,17.2,36.7,1,9,0
6,1602A3,Shwd_adj,360,NE,2011,Spring,Post,8,3,110401,0.05,2.5,36.7,0,8,0
6,1602A3,Shwd_adj,360,NE,2011,Spring,Post,8,4,110420,2.92,13.9,36.7,2,3,0
6,1603A1,CC,282,SW,2009,Spring,Post,4,1,90319,0,13.3,107.36,3,0,0
6,1603A1,CC,282,SW,2009,Spring,Post,4,2,90415,1.8,6.4,107.36,2,7,0
6,1603A1,CC,282,SW,2009,Spring,Post,4,3,90507,0,13.9,107.36,2,3,0
6,1603A1,CC,282,SW,2009,Fall,Post,5,1,90909,1.7,19.2,107.36,0,0,1
6,1603A1,CC,282,SW,2009,Fall,Post,5,2,90929,1.07,13.1,107.36,2,0,0
6,1603A1,CC,282,SW,2009,Fall,Post,5,3,91013,0,10.8,107.36,7,5,0
6,1603A1,CC,282,SW,2009,Fall,Post,5,4,91029,1.91,11.1,107.36,1,4,0
6,1603A1,CC,282,SW,2009,Fall,Post,5,5,91107,0,6.9,107.36,9,18,0
6,1603A1,CC,282,SW,2010,Spring,Post,6,1,100318,0,7.2,181.36,13,16,0
6,1603A1,CC,282,SW,2010,Spring,Post,6,2,100405,0.28,15.6,181.36,0,4,0
6,1603A1,CC,282,SW,2010,Spring,Post,6,3,100420,0,10.3,181.36,0,0,0
6,1603A1,CC,282,SW,2010,Spring,Post,6,4,100503,3.96,16.1,181.36,0,0,1
6,1603A1,CC,282,SW,2010,Fall,Post,7,1,101001,0,15.8,181.36,0,0,0
6,1603A1,CC,282,SW,2010,Fall,Post,7,2,101013,0,15.6,181.36,0,0,0
6,1603A1,CC,282,SW,2010,Fall,Post,7,3,101022,0,6.9,181.36,1,2,0
6,1603A1,CC,282,SW,2010,Fall,Post,7,4,101104,0,5.8,181.36,2,6,0
6,1603A1,CC,282,SW,2011,Spring,Post,8,1,110303,0,3.6,105.22,10,10,0
6,1603A1,CC,282,SW,2011,Spring,Post,8,2,110324,0.03,11.9,105.22,12,8,0
6,1603A1,CC,282,SW,2011,Spring,Post,8,3,110401,0.05,2.5,105.22,12,10,0
6,1603A1,CC,282,SW,2011,Spring,Post,8,4,110420,2.92,13.9,105.22,2,6,0
6,1603A2,CC,321,NE,2009,Spring,Post,4,1,90319,0,13.3,35.34,0,0,0
6,1603A2,CC,321,NE,2009,Spring,Post,4,2,90415,1.8,6.4,35.34,0,8,0
6,1603A2,CC,321,NE,2009,Spring,Post,4,3,90507,0,13.9,35.34,0,0,1
6,1603A2,CC,321,NE,2009,Fall,Post,5,1,90910,0.79,20.6,35.34,0,0,0
6,1603A2,CC,321,NE,2009,Fall,Post,5,2,90929,1.07,13.1,35.34,1,0,1
6,1603A2,CC,321,NE,2009,Fall,Post,5,3,91013,0,10.8,35.34,1,7,0
6,1603A2,CC,321,NE,2009,Fall,Post,5,4,91029,1.91,11.1,35.34,2,3,0
6,1603A2,CC,321,NE,2009,Fall,Post,5,5,91107,0,6.9,35.34,3,8,0
6,1603A2,CC,321,NE,2010,Spring,Post,6,1,100318,0,7.2,281.12,1,6,0
6,1603A2,CC,321,NE,2010,Spring,Post,6,2,100405,0.28,15.6,281.12,0,1,0
6,1603A2,CC,321,NE,2010,Spring,Post,6,3,100420,0,10.3,281.12,0,0,0
6,1603A2,CC,321,NE,2010,Spring,Post,6,4,100503,3.96,16.1,281.12,0,0,2
6,1603A2,CC,321,NE,2010,Fall,Post,7,1,101001,0,15.8,281.12,0,0,0
6,1603A2,CC,321,NE,2010,Fall,Post,7,2,101013,0,15.6,281.12,0,0,0
6,1603A2,CC,321,NE,2010,Fall,Post,7,3,101022,0,6.9,281.12,0,6,0
6,1603A2,CC,321,NE,2010,Fall,Post,7,4,101104,0,5.8,281.12,2,4,0
6,1603A2,CC,321,NE,2011,Spring,Post,8,1,110303,0,3.6,129.86,5,1,0
6,1603A2,CC,321,NE,2011,Spring,Post,8,2,110323,0.23,17.2,129.86,4,3,0
6,1603A2,CC,321,NE,2011,Spring,Post,8,3,110401,0.05,2.5,129.86,3,9,0
6,1603A2,CC,321,NE,2011,Spring,Post,8,4,110420,2.92,13.9,129.86,2,4,0
6,1603A3,CC_adj ,225,SW,2009,Spring,Post,4,1,90319,0,13.3,0,8,2,0
6,1603A3,CC_adj ,225,SW,2009,Spring,Post,4,2,90415,1.8,6.4,0,18,4,0
6,1603A3,CC_adj ,225,SW,2009,Spring,Post,4,3,90511,0.66,11.1,0,7,0,0
6,1603A3,CC_adj ,225,SW,2009,Fall,Post,5,1,90910,0.79,20.6,0,0,0,0
6,1603A3,CC_adj ,225,SW,2009,Fall,Post,5,2,90929,1.07,13.1,0,16,0,0
6,1603A3,CC_adj ,225,SW,2009,Fall,Post,5,3,91013,0,10.8,0,21,2,1
6,1603A3,CC_adj ,225,SW,2009,Fall,Post,5,4,91029,1.91,11.1,0,5,2,0
6,1603A3,CC_adj ,225,SW,2009,Fall,Post,5,5,91107,0,6.9,0,32,5,0
6,1603A3,CC_adj ,225,SW,2010,Spring,Post,6,1,100318,0,7.2,0,38,7,0
6,1603A3,CC_adj ,225,SW,2010,Spring,Post,6,2,100405,0.28,15.6,0,10,6,0
6,1603A3,CC_adj ,225,SW,2010,Spring,Post,6,3,100420,0,10.3,0,5,2,0
6,1603A3,CC_adj ,225,SW,2010,Spring,Post,6,4,100503,3.96,16.1,0,2,0,0
6,1603A3,CC_adj ,225,SW,2010,Fall,Post,7,1,100926,0,16.1,0,0,0,0
6,1603A3,CC_adj ,225,SW,2010,Fall,Post,7,2,101013,0,15.6,0,0,0,0
6,1603A3,CC_adj ,225,SW,2010,Fall,Post,7,3,101022,0,6.9,0,7,0,0
6,1603A3,CC_adj ,225,SW,2010,Fall,Post,7,4,101104,0,5.8,0,8,1,0
6,1603A3,CC_adj ,225,SW,2011,Spring,Post,8,1,110303,0,3.6,0,7,7,0
6,1603A3,CC_adj ,225,SW,2011,Spring,Post,8,2,110323,0.23,17.2,0,4,1,0
6,1603A3,CC_adj ,225,SW,2011,Spring,Post,8,3,110401,0.05,2.5,0,7,3,0
6,1603A3,CC_adj ,225,SW,2011,Spring,Post,8,4,110420,2.92,13.9,0,4,2,0
6,1604A1,Shwd ,315,SW,2009,Spring,Post,4,1,90319,0,13.3,0,8,5,0
6,1604A1,Shwd ,315,SW,2009,Spring,Post,4,2,90414,0.64,8.6,0,3,6,0
6,1604A1,Shwd ,315,SW,2009,Spring,Post,4,3,90507,0,13.9,0,0,0,0
6,1604A1,Shwd ,315,SW,2009,Fall,Post,5,1,90910,0.79,20.6,0,0,0,0
6,1604A1,Shwd ,315,SW,2009,Fall,Post,5,2,90929,1.07,13.1,0,5,0,0
6,1604A1,Shwd ,315,SW,2009,Fall,Post,5,3,91013,0,10.8,0,9,0,0
6,1604A1,Shwd ,315,SW,2009,Fall,Post,5,4,91028,0,10.3,0,5,2,0
6,1604A1,Shwd ,315,SW,2009,Fall,Post,5,5,91107,0,6.9,0,6,13,0
6,1604A1,Shwd ,315,SW,2010,Spring,Post,6,1,100317,0.05,8.3,8.38,20,17,0
6,1604A1,Shwd ,315,SW,2010,Spring,Post,6,2,100405,0.28,15.6,8.38,2,5,0
6,1604A1,Shwd ,315,SW,2010,Spring,Post,6,3,100420,0,10.3,8.38,3,0,0
6,1604A1,Shwd ,315,SW,2010,Spring,Post,6,4,100504,2.62,16.1,8.38,1,0,0
6,1604A1,Shwd ,315,SW,2010,Fall,Post,7,1,101001,0,15.8,8.38,0,0,0
6,1604A1,Shwd ,315,SW,2010,Fall,Post,7,2,101013,0,15.6,8.38,0,0,0
6,1604A1,Shwd ,315,SW,2010,Fall,Post,7,3,101022,0,6.9,8.38,2,0,0
6,1604A1,Shwd ,315,SW,2010,Fall,Post,7,4,101104,0,5.8,8.38,2,0,0
6,1604A1,Shwd ,315,SW,2011,Spring,Post,8,1,110303,0,3.6,28.72,6,8,0
6,1604A1,Shwd ,315,SW,2011,Spring,Post,8,2,110323,0.23,17.2,28.72,2,8,0
6,1604A1,Shwd ,315,SW,2011,Spring,Post,8,3,110401,0.05,2.5,28.72,4,4,0
6,1604A1,Shwd ,315,SW,2011,Spring,Post,8,4,110420,2.92,13.9,28.72,3,2,0
6,1604A2,Shwd ,225,SW,2009,Spring,Post,4,1,90319,0,13.3,33.34,6,2,0
6,1604A2,Shwd ,225,SW,2009,Spring,Post,4,2,90414,0.64,8.6,33.34,7,2,0
6,1604A2,Shwd ,225,SW,2009,Spring,Post,4,3,90507,0,13.9,33.34,1,0,0
6,1604A2,Shwd ,225,SW,2009,Fall,Post,5,1,90910,0.79,20.6,33.34,0,0,0
6,1604A2,Shwd ,225,SW,2009,Fall,Post,5,2,90929,1.07,13.1,33.34,3,0,0
6,1604A2,Shwd ,225,SW,2009,Fall,Post,5,3,91012,1.4,6.4,33.34,8,4,0
6,1604A2,Shwd ,225,SW,2009,Fall,Post,5,4,91028,0,10.3,33.34,2,2,0
6,1604A2,Shwd ,225,SW,2009,Fall,Post,5,5,91107,0,6.9,33.34,15,12,0
6,1604A2,Shwd ,225,SW,2010,Spring,Post,6,1,100317,0.05,8.3,25.28,27,9,0
6,1604A2,Shwd ,225,SW,2010,Spring,Post,6,2,100405,0.28,15.6,25.28,4,4,1
6,1604A2,Shwd ,225,SW,2010,Spring,Post,6,3,100420,0,10.3,25.28,1,1,0
6,1604A2,Shwd ,225,SW,2010,Spring,Post,6,4,100504,2.62,16.1,25.28,1,1,2
6,1604A2,Shwd ,225,SW,2010,Fall,Post,7,1,101001,0,15.8,25.28,0,0,0
6,1604A2,Shwd ,225,SW,2010,Fall,Post,7,2,101013,0,15.6,25.28,0,0,0
6,1604A2,Shwd ,225,SW,2010,Fall,Post,7,3,101022,0,6.9,25.28,6,0,0
6,1604A2,Shwd ,225,SW,2010,Fall,Post,7,4,101104,0,5.8,25.28,2,1,0
6,1604A2,Shwd ,225,SW,2011,Spring,Post,8,1,110303,0,3.6,24.72,5,3,0
6,1604A2,Shwd ,225,SW,2011,Spring,Post,8,2,110323,0.23,17.2,24.72,7,2,0
6,1604A2,Shwd ,225,SW,2011,Spring,Post,8,3,110401,0.05,2.5,24.72,3,0,0
6,1604A2,Shwd ,225,SW,2011,Spring,Post,8,4,110420,2.92,13.9,24.72,2,5,0
6,1604A3,Shwd_adj,215,SW,2009,Spring,Post,4,1,90319,0,13.3,55.98,3,0,0
6,1604A3,Shwd_adj,215,SW,2009,Spring,Post,4,2,90414,0.64,8.6,55.98,1,2,0
6,1604A3,Shwd_adj,215,SW,2009,Spring,Post,4,3,90507,0,13.9,55.98,0,0,0
6,1604A3,Shwd_adj,215,SW,2009,Fall,Post,5,1,90910,0.79,20.6,55.98,0,0,0
6,1604A3,Shwd_adj,215,SW,2009,Fall,Post,5,2,90929,1.07,13.1,55.98,1,0,0
6,1604A3,Shwd_adj,215,SW,2009,Fall,Post,5,3,91013,0,10.8,55.98,12,6,0
6,1604A3,Shwd_adj,215,SW,2009,Fall,Post,5,4,91028,0,10.3,55.98,2,5,0
6,1604A3,Shwd_adj,215,SW,2009,Fall,Post,5,5,91107,0,6.9,55.98,15,9,1
6,1604A3,Shwd_adj,215,SW,2010,Spring,Post,6,1,100317,0.05,8.3,67.06,15,15,0
6,1604A3,Shwd_adj,215,SW,2010,Spring,Post,6,2,100405,0.28,15.6,67.06,3,2,0
6,1604A3,Shwd_adj,215,SW,2010,Spring,Post,6,3,100420,0,10.3,67.06,0,0,0
6,1604A3,Shwd_adj,215,SW,2010,Spring,Post,6,4,100504,2.62,16.1,67.06,0,0,0
6,1604A3,Shwd_adj,215,SW,2010,Fall,Post,7,1,101001,0,15.8,67.06,0,0,0
6,1604A3,Shwd_adj,215,SW,2010,Fall,Post,7,2,101013,0,15.6,67.06,0,0,0
6,1604A3,Shwd_adj,215,SW,2010,Fall,Post,7,3,101022,0,6.9,67.06,3,0,0
6,1604A3,Shwd_adj,215,SW,2010,Fall,Post,7,4,101104,0,5.8,67.06,4,0,1
6,1604A3,Shwd_adj,215,SW,2011,Spring,Post,8,1,110303,0,3.6,48.78,7,4,0
6,1604A3,Shwd_adj,215,SW,2011,Spring,Post,8,2,110323,0.23,17.2,48.78,3,1,0
6,1604A3,Shwd_adj,215,SW,2011,Spring,Post,8,3,110401,0.05,2.5,48.78,2,0,0
6,1604A3,Shwd_adj,215,SW,2011,Spring,Post,8,4,110420,2.92,13.9,48.78,3,3,0
7,1701A,Group,10,NE,2009,Spring,Post,4,1,90323,0,8.6,56.28,9,2,0
7,1701A,Group,10,NE,2009,Spring,Post,4,2,90414,0.64,8.6,56.28,4,0,0
7,1701A,Group,10,NE,2009,Spring,Post,4,3,90427,0,21.4,56.28,1,1,0
7,1701A,Group,10,NE,2009,Fall,Post,5,1,90914,0,16.7,56.28,0,0,0
7,1701A,Group,10,NE,2009,Fall,Post,5,2,90930,0.03,10.8,56.28,7,1,0
7,1701A,Group,10,NE,2009,Fall,Post,5,3,91015,0.43,6.7,56.28,14,23,0
7,1701A,Group,10,NE,2009,Fall,Post,5,4,91028,0,10.3,56.28,7,7,0
7,1701A,Group,10,NE,2009,Fall,Post,5,5,91108,0,12.8,56.28,14,28,0
7,1701A,Group,10,NE,2010,Spring,Post,6,1,100327,2.97,2.5,166.26,14,16,0
7,1701A,Group,10,NE,2010,Spring,Post,6,2,100406,0.28,20.8,166.26,3,5,0
7,1701A,Group,10,NE,2010,Spring,Post,6,3,100421,0,10.3,166.26,3,8,0
7,1701A,Group,10,NE,2010,Spring,Post,6,4,100505,0.74,16.4,166.26,0,0,0
7,1701A,Group,10,NE,2010,Fall,Post,7,1,101004,0.53,7.2,166.26,5,0,0
7,1701A,Group,10,NE,2010,Fall,Post,7,2,101014,0,15.3,166.26,6,0,0
7,1701A,Group,10,NE,2010,Fall,Post,7,3,101028,1.32,13.6,166.26,14,16,0
7,1701A,Group,10,NE,2010,Fall,Post,7,4,101129,0,0.6,166.26,1,0,0
7,1701A,Group,10,NE,2011,Spring,Post,8,1,110309,0,8.1,50.34,0,0,0
7,1701A,Group,10,NE,2011,Spring,Post,8,2,110316,0.53,5.3,50.34,6,5,0
7,1701A,Group,10,NE,2011,Spring,Post,8,3,110329,0.03,3.1,50.34,10,19,0
7,1701A,Group,10,NE,2011,Spring,Post,8,4,110415,0,12.2,50.34,3,13,0
7,1702A,Group,88,NE,2010,Fall,Post,7,1,101004,0.53,7.2,19.1,2,1,0
7,1702A,Group,88,NE,2010,Fall,Post,7,2,101014,0,15.3,19.1,0,1,0
7,1702A,Group,88,NE,2010,Fall,Post,7,3,101028,1.32,13.6,19.1,4,8,0
7,1702A,Group,88,NE,2010,Fall,Post,7,4,101129,0,0.6,19.1,3,1,0
7,1702A,Group,88,NE,2011,Spring,Post,8,1,110309,0,8.1,19.1,2,0,0
7,1702A,Group,88,NE,2011,Spring,Post,8,2,110316,0.53,5.3,19.1,4,4,0
7,1702A,Group,88,NE,2011,Spring,Post,8,3,110329,0.03,3.1,19.1,4,3,0
7,1702A,Group,88,NE,2011,Spring,Post,8,4,110415,0,12.2,19.1,4,4,0
7,1703A,Group,95,NE,2009,Spring,Post,4,1,90323,0,8.6,16.76,13,6,0
7,1703A,Group,95,NE,2009,Spring,Post,4,2,90414,0.64,8.6,16.76,7,4,0
7,1703A,Group,95,NE,2009,Spring,Post,4,3,90429,2.13,15.6,16.76,4,6,0
7,1703A,Group,95,NE,2009,Fall,Post,5,1,90914,0,16.7,16.76,0,0,2
7,1703A,Group,95,NE,2009,Fall,Post,5,2,90930,0.03,10.8,16.76,5,1,2
7,1703A,Group,95,NE,2009,Fall,Post,5,3,91015,0.43,6.7,16.76,5,2,1
7,1703A,Group,95,NE,2009,Fall,Post,5,4,91028,0,10.3,16.76,4,1,0
7,1703A,Group,95,NE,2009,Fall,Post,5,5,91108,0,12.8,16.76,8,8,0
7,1703A,Group,95,NE,2010,Spring,Post,6,1,100327,2.97,2.5,40.02,9,3,0
7,1703A,Group,95,NE,2010,Spring,Post,6,2,100406,0.28,20.8,40.02,2,3,0
7,1703A,Group,95,NE,2010,Spring,Post,6,3,100421,0,10.3,40.02,0,2,0
7,1703A,Group,95,NE,2010,Spring,Post,6,4,100505,0.74,16.4,40.02,0,0,0
7,1703A,Group,95,NE,2010,Fall,Post,7,1,101004,0.53,7.2,40.02,7,2,0
7,1703A,Group,95,NE,2010,Fall,Post,7,2,101014,0,15.3,40.02,5,5,2
7,1703A,Group,95,NE,2010,Fall,Post,7,3,101028,1.32,13.6,40.02,19,19,0
7,1703A,Group,95,NE,2010,Fall,Post,7,4,101129,0,0.6,40.02,0,0,0
7,1703A,Group,95,NE,2011,Spring,Post,8,1,110309,0,8.1,62.26,1,1,1
7,1703A,Group,95,NE,2011,Spring,Post,8,2,110316,0.53,5.3,62.26,5,6,0
7,1703A,Group,95,NE,2011,Spring,Post,8,3,110329,0.03,3.1,62.26,10,7,0
7,1703A,Group,95,NE,2011,Spring,Post,8,4,110415,0,12.2,62.26,1,4,0
7,1704A,Group,307,SW,2009,Spring,Post,4,1,90323,0,8.6,56.7,7,11,0
7,1704A,Group,307,SW,2009,Spring,Post,4,2,90414,0.64,8.6,56.7,3,1,0
7,1704A,Group,307,SW,2009,Spring,Post,4,3,90429,2.13,15.6,56.7,1,5,0
7,1704A,Group,307,SW,2009,Fall,Post,5,1,90914,0,16.7,56.7,0,0,1
7,1704A,Group,307,SW,2009,Fall,Post,5,2,90930,0.03,10.8,56.7,0,0,0
7,1704A,Group,307,SW,2009,Fall,Post,5,3,91015,0.43,6.7,56.7,6,6,0
7,1704A,Group,307,SW,2009,Fall,Post,5,4,91028,0,10.3,56.7,1,5,0
7,1704A,Group,307,SW,2009,Fall,Post,5,5,91108,0,12.8,56.7,9,11,0
7,1704A,Group,307,SW,2010,Spring,Post,6,1,100327,2.97,2.5,59.12,11,6,0
7,1704A,Group,307,SW,2010,Spring,Post,6,2,100406,0.28,20.8,59.12,0,2,0
7,1704A,Group,307,SW,2010,Spring,Post,6,3,100421,0,10.3,59.12,1,1,0
7,1704A,Group,307,SW,2010,Spring,Post,6,4,100505,0.74,16.4,59.12,0,0,0
7,1704A,Group,307,SW,2010,Fall,Post,7,1,101004,0.53,7.2,59.12,0,0,0
7,1704A,Group,307,SW,2010,Fall,Post,7,2,101014,0,15.3,59.12,4,2,0
7,1704A,Group,307,SW,2010,Fall,Post,7,3,101028,1.32,13.6,59.12,6,14,0
7,1704A,Group,307,SW,2010,Fall,Post,7,4,101129,0,0.6,59.12,2,1,0
7,1704A,Group,307,SW,2011,Spring,Post,8,1,110308,0.79,1.7,121.4,3,6,0
